[1.14862612, -0.620019781, -0.92950983, 0.0976557883, -0.0845631402, -0.0583761376, -0.0477547794, 0.15456721]
[1.47000741, -0.842936031, -1.08765676, 0.0934489081, -0.115580929, -0.129338879, -0.0397161854, 0.15201549]
[0.236667223, -0.676504848, -0.97231204, 0.220432446, -0.137245243, -0.078639782, -0.103017206, 0.247667831]
[6.28596867, -0.646964166, -1.01884658, -0.0728713329, -0.0830529144, 0.0279711959, -0.0328786996, 0.0761285149]
[0.356548697, -1.03043796, -1.19542934, 0.303365215, -0.233489967, -0.202073525, -0.175071432, 0.38742495]
[0.943880128, -0.637281775, -1.05150967, 0.186326378, -0.122846081, -0.161252944, -0.0460942347, 0.176282929]
[0.835762177, -0.727806963, -1.07791088, 0.335923774, -0.111750757, -0.0831823462, -0.0559726177, 0.181269835]
[2.54089989, -0.794573926, -0.843051207, 0.0887857051, -0.0754432109, -0.0128775181, -0.0184304459, 0.0884940151]
