[91.1887, 247.592123, 125.09, 197.388707, 197.388707, 212.618909, 210.666587]
[91.1887, 275.246622, 125.09, 225.422946, 225.422946, 214.451826, 212.596205]
[91.1887, 241.684728, 125.09, 200.552563, 200.552563, 207.764638, 206.728089]
[91.1887, 253.879672, 125.09, 199.392486, 211.272775, 207.49807, 199.551451]
[91.1887, 245.640102, 125.09, 235.755921, 235.755921, 240.853094, 235.658033]
[91.1887, 253.493009, 125.09, 199.890217, 199.890217, 200.542346, 203.982967]
[91.1887, 265.521009, 125.09, 207.614809, 207.65193, 210.005381, 222.553864]
[91.1887, 266.215708, 125.09, 217.492303, 217.492303, 206.75802, 209.016101]
